Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
36.17049567,-2.874322815,-8.683592377,-0.221988373,9.149633165
36.18054567,-2.852318573,-8.695567474,-0.025147705,9.151461487
36.19059567,-2.949616241,-8.796307983,0.185614014,9.27953246
36.20064667,-3.118465118,-8.945397949,0.33694931,9.479372553
36.21069667,-3.300636292,-9.000034332,0.285306702,9.590423235
36.22074667,-3.382366333,-8.930578766,0.099842377,9.5501627
36.23079658,-3.356021118,-8.891809387,-0.083226929,9.504424162
36.24084658,-3.330574036,-8.861572266,-0.174537048,9.468402696
36.25089658,-3.347788239,-8.884774017,-0.132474518,9.495496034
36.26094758,-3.417243805,-8.998836823,-0.049996033,9.625960678
36.27099758,-3.449127502,-9.136101379,0.137414246,9.766458499
36.28104758,-3.372636566,-9.232949982,0.43409729,9.839231841
36.29109758,-3.250789948,-9.3654245,0.622256012,9.933076758
36.30114758,-3.155288544,-9.579030304,0.641715546,10.10571453
36.31119858,-3.053350525,-9.746082916,0.64351181,10.23343486
36.32124858,-2.965632935,-9.896669769,0.579594727,10.34770415
36.33129858,-2.931653595,-9.983638916,0.442779236,10.41459035
36.34134858,-2.896327057,-9.980345764,0.298030243,10.39638562
36.35139858,-2.841840363,-9.867480469,0.162561951,10.26984196
36.36144958,-2.736908569,-9.763895874,0.066761169,10.14045306
36.37149958,-2.706821136,-9.720336456,-0.031883698,10.09023479
36.38154958,-2.849624176,-9.755662994,-0.044307861,10.16342863
36.39159958,-3.049907684,-9.842482452,0.039517822,10.30426899
36.40164958,-3.111429749,-9.80416214,0.113164673,10.2866611
36.41170058,-3.054847412,-9.627379761,0.146694946,10.10148767
36.42175058,-2.813549194,-9.395960999,0.05493576,9.808320962
36.43180058,-2.451003113,-9.169481964,-0.099692688,9.491931014
36.44185058,-2.041005707,-8.940757599,-0.184566193,9.172617697
36.45190058,-1.617386627,-8.803642731,-0.313148804,8.95645728
36.46195158,-1.268761597,-8.731642456,-0.424966278,8.833568492
36.47200158,-1.038839722,-8.787925415,-0.430953827,8.859601699
36.48205158,-0.993633728,-9.065148926,-0.303419037,9.124488815
36.49210158,-1.12206665,-9.44146637,-0.174537048,9.509510185
36.50215158,-1.28118576,-9.846524048,-0.101039886,9.930039367
36.51220158,-1.299896851,-10.18916153,-0.075592804,10.27202311
36.52225258,-1.098116455,-10.3860022,-0.18366806,10.4455079
36.53230258,-0.76056839,-10.40142014,-0.337697754,10.43465595
36.54235258,-0.462837524,-10.2319725,-0.488134918,10.25406044
36.55240258,-0.315394135,-10.02285736,-0.550405426,10.04291239
36.56245258,-0.431253204,-9.848020935,-0.500858459,9.870175017
36.57250358,-0.841400299,-9.670639801,-0.48319519,9.719192673
36.58255358,-1.46844635,-9.548194427,-0.515378265,9.674190729
36.59260358,-2.132914581,-9.541308746,-0.557440796,9.792682852
36.60265358,-2.709665222,-9.554032288,-0.542771301,9.945673394
36.61270358,-3.139421539,-9.575737152,-0.560135193,10.09279253
36.62275458,-3.4120047,-9.590556335,-0.581989746,10.19604134
36.63280458,-3.490441589,-9.520202637,-0.578846283,10.15640211
36.64285458,-3.38506073,-9.412426758,-0.556692352,10.01809962
36.65290458,-3.141068115,-9.264534302,-0.523461456,9.796525743
36.66295458,-2.790946198,-9.235794067,-0.541124725,9.663440831
36.67300558,-2.435884552,-9.330547028,-0.543669434,9.6585826
36.68305558,-2.098486176,-9.441765747,-0.580193481,9.689541224
36.69310558,-1.806293793,-9.50583252,-0.610879669,9.695190721
36.70315558,-1.643731842,-9.537566528,-0.689017181,9.702668413
36.71320558,-1.565744019,-9.557026062,-0.803678741,9.717726123
36.72325658,-1.515448608,-9.497000885,-0.904269562,9.659571095
36.73330658,-1.606309662,-9.381141815,-0.986298981,9.568638261
36.74335658,-1.734143829,-9.312285004,-1.016386414,9.526749086
36.75340658,-1.843117218,-9.291777649,-0.961600342,9.52149611
36.76345658,-1.955683136,-9.369166718,-0.837209015,9.607648018
36.77350758,-2.099384308,-9.569749603,-0.645308075,9.818551036
36.78355758,-2.13426178,-9.782906342,-0.524958344,10.02675975
36.79360758,-2.029180298,-9.961634674,-0.583037567,10.18291073
36.80365758,-1.790576477,-10.08632538,-0.838107147,10.27825605
36.81370758,-1.562450867,-10.15458344,-1.122515717,10.33522419
36.82375858,-1.346300354,-10.16476227,-1.459764404,10.35692178
36.83380858,-1.199904785,-10.1430574,-1.731299744,10.35947797
36.84385858,-1.1373349,-10.08692413,-1.968855743,10.34001751
36.85390858,-1.151854706,-10.00025436,-2.165247345,10.29660879
36.86395858,-1.259181519,-9.899663544,-2.320025482,10.24555487
36.87400958,-1.394350433,-9.828860779,-2.461481323,10.22788383
36.88405958,-1.55152359,-9.836345215,-2.624791718,10.29807964
36.89410958,-1.703906708,-9.808353424,-2.764600983,10.33199466
36.90415958,-1.831740875,-9.694589996,-2.877166901,10.27708321
36.91420958,-1.990560608,-9.607770538,-2.989732819,10.25719692
36.92426058,-2.162253571,-9.663454742,-2.875520325,10.31146523
36.93431058,-2.198478241,-9.797426147,-2.582579498,10.36786297
36.94436058,-2.045795746,-9.990823975,-2.239043884,10.44103259
36.95441058,-1.730251923,-10.20008881,-1.913470917,10.52126201
36.96446058,-1.291065216,-10.3633992,-1.715283051,10.58343462
36.97451158,-0.900677032,-10.423125,-1.834135895,10.62152571
36.98456158,-0.553848267,-10.31011002,-2.354902954,10.59012202
36.99461158,-0.337697754,-10.0873732,-3.178939362,10.58181427
37.00466158,-0.424816589,-9.841135254,-4.021088104,10.63943428
37.01471158,-0.707428894,-9.614207153,-4.624333649,10.69195476
37.02476258,-1.392254791,-9.525292053,-4.833299103,10.77173813
37.03481258,-2.22661972,-9.534572754,-4.711003418,10.8655173
37.04486258,-3.04451889,-9.564959564,-4.318070526,10.92718078
37.05491258,-3.748205566,-9.485624542,-3.731739807,10.86057088
37.06496258,-4.549489288,-9.310937805,-3.054697723,10.80382311
37.07501358,-4.924010468,-8.846902771,-2.574645996,10.44712256
37.08506358,-5.26425293,-8.336613922,-1.997595978,10.05991453
37.09511358,-5.782325592,-7.926766205,-1.312021637,9.899005632
37.10516358,-6.142027588,-7.547904053,-0.645158386,9.752516999
37.11521358,-6.219117279,-7.181615753,-0.214653625,9.502583898
37.12526458,-6.450386353,-7.04509964,0.212707672,9.554378974
37.13531458,-6.152805176,-6.779252472,0.241597595,9.158255566
37.14536458,-5.397475891,-6.515351257,0.127983856,8.461614968
37.15541458,-4.606371002,-6.469995575,0.044307861,7.942383757
37.16546458,-3.870950317,-6.618935852,-0.155825958,7.669344816
37.17551558,-3.086880798,-6.934779053,-0.554447021,7.611005523
37.18556558,-2.37990097,-7.398664398,-1.21457428,7.866343127
37.19561558,-1.705403595,-7.927664337,-2.106419678,8.378142224
37.20566558,-1.077160034,-8.458460541,-3.110980682,9.076564838
37.21571558,-0.590372314,-8.964707794,-3.853436737,9.775658545
37.22576658,-0.328716431,-9.434131622,-4.169579315,10.31970376
37.23581692,-0.286953278,-9.72692276,-4.129762115,10.57120162
37.24586692,-0.358803864,-9.863438873,-3.916455688,10.61860592
37.25591692,-0.426762543,-9.774523773,-3.715872803,10.46571316
37.26596692,-0.512384491,-9.571695557,-3.425027618,10.17893452
37.27601792,-0.694705353,-9.288634186,-3.034639435,9.796447165
37.28606792,-0.876577148,-8.997339935,-2.608924713,9.408878869
37.29611792,-0.99692688,-8.779542847,-2.22197937,9.111060757
37.30616792,-1.189875641,-8.712182922,-1.878892822,8.991561241
37.31621792,-1.488654327,-8.73703125,-1.66858017,9.018645494
37.32626892,-1.637594604,-8.812624054,-1.471739502,9.083505709
37.33631892,-1.676214294,-8.858428802,-1.257085876,9.102841321
37.34636892,-1.748513947,-8.959618378,-1.202150116,9.20745499
37.35641892,-1.612147522,-9.123527527,-1.215921478,9.344315877
37.36646892,-1.541793823,-9.43203598,-1.2461586,9.638119224
37.37651992,-1.768871613,-9.87780899,-1.25199646,10.1127401
37.38656992,-2.200274506,-10.2532283,-1.157093811,10.5502969
37.39661992,-2.665656738,-10.44602737,-1.132095795,10.84005787
37.40666992,-3.103496246,-10.57401123,-1.25903183,11.09173402
37.41671992,-3.560196533,-10.86036575,-1.581461334,11.53791851
37.42677092,-4.054768066,-11.15615067,-2.064656525,12.04838779
37.43682092,-4.721930695,-11.24850861,-2.986589355,12.55966924
37.44687092,-5.576054535,-11.04972198,-4.167483673,13.05973431
37.45692092,-6.033054199,-10.60514648,-4.077520752,12.86441022
37.46697092,-6.203549652,-10.05608826,-2.931653595,12.17388731
37.47702192,-5.999224548,-9.118138733,-1.907483368,11.0801463
37.48707192,-5.100643158,-8.117769012,-1.393901367,9.688018135
37.49712192,-3.84610199,-7.662715302,-1.455273743,8.696408913
37.50717192,-2.759212189,-7.520810394,-1.850601654,8.22195642
37.51722192,-2.223027191,-7.43354187,-1.91781189,7.992333644
37.52727292,-2.421215057,-7.627987518,-1.320104828,8.111174557
37.53732292,-2.921923828,-8.023614807,-0.617615662,8.561394894
37.54737292,-3.13343399,-8.429720306,-0.150437164,8.99451079
37.55742292,-3.100502472,-8.901389465,0.152682495,9.427150255
37.56747292,-2.989283752,-9.307045898,0.389190674,9.783066497
37.57752392,-2.854414215,-9.528734894,0.515527954,9.960433638
37.58757392,-2.786904602,-9.504485321,0.50669632,9.917601506
37.59762392,-2.699486389,-9.37590271,0.380359039,9.764192306
37.60767392,-2.37181778,-9.207951965,0.296683044,9.51314458
37.61772392,-1.970801697,-9.079219666,0.300874329,9.295526581
37.62777492,-1.811233521,-9.178014221,0.388741608,9.363099484
37.63782492,-2.0862117,-9.565558319,0.61192749,9.809517851
37.64787492,-2.765648804,-10.10638367,0.986149292,10.52427169
37.65792492,-3.563639374,-10.58059753,1.229543152,11.23211227
37.66797592,-4.296365662,-10.79794556,1.196911011,11.68276432
37.67802592,-4.802762604,-10.74405762,1.040336609,11.81455048
37.68807592,-4.98104187,-10.40920395,0.892444153,11.57405554
37.69812592,-4.840783539,-9.892628174,0.841999054,11.04564348
37.70817592,-4.641248474,-9.385482788,0.761915588,10.49804696
37.71822692,-4.519102478,-8.937913513,0.716559906,10.04101804
37.72827692,-4.440216522,-8.555009766,0.60264679,9.657478864
37.73832692,-4.472998352,-8.291108551,0.44233017,9.431110817
37.74837692,-4.545447693,-8.076604614,0.358654175,9.274765207
37.75842692,-4.533023529,-7.911198578,0.358504486,9.12490497
37.76847792,-4.530029755,-7.781717834,0.344134369,9.010811867
37.77852792,-4.352349243,-7.732769623,0.245938568,8.876888856
37.78857792,-4.308939514,-7.929011536,0.29368927,9.028977631
37.79862792,-4.23334671,-8.260272675,0.412841492,9.29105845
37.80867792,-3.949686584,-8.535550232,0.502954102,9.41852455
37.81872892,-3.65420105,-8.797206116,0.482446747,9.538174648
37.82877892,-3.509302368,-9.116043091,0.435145111,9.777872775
37.83882892,-3.481160889,-9.460776215,0.4445755,10.09070935
37.84887892,-3.563339996,-9.785151672,0.490080872,10.42529445
37.85892892,-3.70210144,-10.05339386,0.521665192,10.72606255
37.86897992,-3.729644165,-10.10758118,0.529598694,10.78674731
37.87902992,-3.605103149,-9.935439148,0.43409729,10.57819267
37.88907992,-3.498973846,-9.63681015,0.265996857,10.25581212
37.89912992,-3.421435089,-9.295519867,0.006885681,9.905198387
37.90917992,-3.331023102,-8.958420868,-0.360749817,9.564473837
37.91923092,-3.266357574,-8.702453156,-0.728235626,9.323739049
37.92928092,-3.273991699,-8.564889221,-1.021775208,9.226070322
37.93933092,-3.402125244,-8.609945526,-1.216071167,9.337261227
37.94938092,-3.692371674,-8.868158569,-1.271006927,9.689855706
37.95943092,-3.976780243,-9.215286713,-1.201850739,10.10844872
37.96948192,-4.052822113,-9.385482788,-1.029409332,10.27484004
37.97953192,-3.985911255,-9.388476563,-0.827329559,10.23305697
37.98958192,-3.86601059,-9.291328583,-0.613723755,10.08223594
37.99963192,-3.721411285,-9.194629669,-0.451760559,9.929461431
38.00968292,-3.645369415,-9.157207489,-0.316591644,9.861206693
38.01973292,-3.706442413,-9.264085236,-0.214953003,9.980340446
38.02978292,-3.809278564,-9.294921112,-0.155975647,10.04641678
38.03983292,-3.9255867,-9.134305115,-0.194146271,9.944015972
38.04988292,-4.055965576,-8.842861176,-0.2574646,9.732077812
38.05993392,-4.244273987,-8.599167938,-0.306861877,9.594462732
38.06998392,-4.450095978,-8.417445831,-0.338745575,9.52740768
38.08003392,-4.636009369,-8.234077148,-0.358654175,9.456280568
38.09008392,-4.894222412,-8.097710724,-0.361348572,9.468733008
38.10013392,-5.208119659,-8.045619049,-0.299676819,9.588863461
38.11018492,-5.608087921,-8.086783447,-0.247435455,9.844183103
38.12023492,-5.958658905,-8.076005859,-0.204325104,10.03838808
38.13028492,-6.20609436,-8.052055664,-0.254919891,10.16937519
38.14033492,-6.565047913,-8.231831818,-0.399070129,10.53670566
38.15038492,-7.054979095,-8.893006897,-0.645308075,11.36990432
38.16043592,-7.419321442,-9.696086884,-1.044228516,12.25360538
38.17048592,-7.323370972,-10.1961969,-1.719773712,12.67090428
38.18053592,-6.669231262,-10.23975632,-2.680026855,12.51054751
38.19058592,-5.735622711,-9.998308411,-3.962260437,12.18864417
38.20063592,-4.703369293,-10.00594254,-6.24710907,12.69909211
38.21068692,-3.277733917,-10.13886612,-10.78701828,15.16245063
38.22073692,-2.749183044,-10.6249054,-11.56240585,15.94163891
38.23078692,-4.038451996,-11.83169586,-6.348448334,14.02144492
38.24083708,-4.554129639,-12.78326706,-2.385589142,13.77835437
38.25088808,-3.389252014,-13.21975937,-1.421743469,13.72116691
38.26093808,-1.309476929,-13.58290421,-1.959724731,13.78588182
38.27098808,0.226479034,-14.31892365,-2.549198914,14.54583384
38.28103808,1.333726501,-15.04656052,-3.799997864,15.57619317
38.29108808,1.867815857,-15.82913315,-4.349505157,16.52175497
38.30113908,2.713108063,-16.34525986,-3.09720932,16.85589454
38.31118908,3.720513153,-16.22266479,-0.602796478,16.65474211
38.32123908,3.627706146,-15.70893311,3.12175827,16.42182103
38.33128908,1.728156281,-14.12477737,5.157524872,15.135915
38.34133908,-0.893791351,-12.29647934,4.155658264,13.01044821
38.35139008,-2.360890503,-10.7482489,2.352507935,11.25313076
38.36144008,-3.353775787,-9.328002319,1.011746063,9.96408899
38.37149008,-3.594175873,-8.176147614,-0.088166656,8.931699914
38.38154008,-3.967649231,-7.029532013,-0.239801331,8.07552261
38.39159008,-4.870421906,-6.06688385,0.093405762,7.780540715
38.40164108,-5.763614502,-5.148992615,0.089214478,7.729122608
38.41169108,-6.701264648,-4.446054382,-0.488434296,8.056855188
38.42174108,-7.415878601,-3.9654039,-1.122665405,8.484106384
38.43179108,-7.586972809,-3.617527313,-1.645378418,8.564807669
38.44184208,-7.084018707,-3.595523071,-2.020947418,8.197276113
38.45189208,-5.284011841,-4.00641861,-2.340532837,7.032088251
38.46194208,-3.270848236,-4.637506256,-2.615361328,6.24860203
38.47199208,-2.537223816,-5.524561615,-2.905458069,6.737950157
38.48204208,-2.442770233,-6.44604538,-3.070415039,7.546262383
38.49209308,-2.610571289,-7.323820038,-2.736309814,8.24262178
38.50214308,-2.814447327,-7.996221771,-1.950893097,8.698658531
38.51219308,-2.430346069,-8.302035828,-1.729204102,8.821594398
38.52224308,-1.85105072,-8.278085632,-1.613644409,8.634635996
38.53229308,-1.274749146,-7.923023987,-1.685794373,8.200072996
38.54234408,-0.936302948,-7.430548096,-1.224453735,7.588741342
38.55239408,-0.746797028,-6.964716797,-0.661624146,7.035817818
38.56244408,-0.298628998,-6.586004333,-0.863404541,6.649067586
38.57249408,-0.030087433,-6.366710358,-0.937051392,6.435368781
38.58254508,0.047002258,-6.162984009,-0.742905121,6.207776504
38.59259508,0.193397827,-5.93815155,-0.570613403,5.968638556
38.60264508,0.327818298,-5.773493958,-0.426313477,5.798486052
38.61269508,0.268990631,-5.718408508,-0.344433746,5.735083821
38.62274508,-0.066312103,-5.871390381,-0.372425537,5.883563808
38.63279608,-0.769849091,-6.327641602,-0.481997681,6.392498543
38.64284608,-1.885329437,-7.13521225,-0.95246933,7.441298191
38.65289608,-3.771856384,-8.337661743,-2.372715912,9.453744482
38.66294608,-6.834038544,-9.729467468,-4.822222137,12.83044997
38.67299608,-10.31729507,-11.23907822,-7.990982666,17.22263803
38.68304708,-13.4356105,-12.48658401,-10.12554382,20.95130181
38.69309708,-15.1728978,-12.69974075,-9.679022369,22.02688623
38.70314708,-15.43305679,-12.14978439,-6.734645233,20.76419874
38.71319708,-14.25395874,-11.55207733,-4.251608734,18.83353412
38.72324708,-12.05308548,-11.06963058,-3.973038025,16.84038663
38.73329808,-10.93131821,-10.98266144,-3.584595795,15.90477592
38.74334808,-10.18990997,-10.85916824,-2.309397583,15.06947635
38.75339808,-9.436975708,-10.59496765,-0.888851624,14.21618469
38.76344808,-8.465944977,-10.48434769,-0.24219635,13.4778496
38.77349908,-7.138355713,-10.96679443,-1.019230499,13.1249965
38.78354908,-5.182672577,-11.90010361,-2.659669189,13.24939248
38.79359908,-2.669698334,-12.34258347,-3.882176971,13.21128131
38.80364908,-0.585133209,-12.25741058,-3.168012085,12.67370489
38.81369908,0.611179047,-11.72691376,-0.967438202,11.78261358
38.82375008,1.006806335,-10.72624466,0.248183899,10.77625068
38.83380008,0.942889252,-9.415420532,0.163011017,9.463918667
38.84385008,1.134341125,-8.003257141,-0.620609436,8.107034645
38.85390008,1.625769196,-6.684200134,-1.858984222,7.125831829
38.86395008,2.214345245,-5.647156677,-3.461551666,6.983984775
38.87400108,2.6104216,-5.23266861,-4.763544159,7.542312289
38.88405108,2.038610687,-5.799839172,-4.48257843,7.608388617
38.89410108,0.482746124,-7.233557739,-2.498005371,7.667948371
38.90415108,-1.217268677,-8.699160004,-0.50549881,8.798446275
38.91420208,-2.377206573,-9.782157898,0.738564148,10.09391902
38.92425208,-3.112178192,-10.52521271,1.112486572,11.03192558
38.93430208,-3.601360931,-10.81620758,1.030008087,11.44644327
38.94435208,-3.984564056,-10.76651093,0.717008972,11.50254798
38.95440208,-4.285139008,-10.56547897,0.308508453,11.40556617
38.96445308,-4.612657928,-10.31759445,0.051193542,11.30185778
38.97450308,-4.977748718,-10.10054581,0.03742218,11.26056874
38.98455308,-5.212909698,-9.89187973,0.107027435,11.18191249
38.99460308,-5.174439697,-9.673483887,0.021704865,10.97048713
39.00465408,-4.871469727,-9.434580688,-0.061821442,10.61820851
39.01470408,-4.542004852,-9.180409241,-0.115559692,10.24319657
39.02475408,-4.303251343,-8.952732697,-0.137563934,9.934199449
39.03480408,-4.269571381,-8.863667908,-0.131127319,9.839260283
39.04485408,-4.179608459,-8.819809113,-0.167052612,9.761458202
39.05490508,-3.729195099,-8.656199341,-0.256416779,9.428808656
39.06495508,-3.154839478,-8.467441864,-0.30072464,9.041074005
39.07500508,-2.632874908,-8.29589859,-0.226628723,8.706625309
39.08505508,-2.188449097,-8.154891815,-0.349672852,8.450671043
39.09510508,-2.041155396,-8.140671387,-0.494421844,8.407217074
39.10515608,-2.005379791,-8.274044037,-0.605790253,8.535123588
39.11520608,-2.039059753,-8.459508362,-0.608933716,8.723064064
39.12525608,-2.096091156,-8.661139069,-0.434845734,8.921772184
39.13530608,-2.14713501,-8.885522461,-0.243543549,9.144507183
39.14535708,-2.316283264,-9.012757874,0.02574646,9.305677596
39.15540708,-2.433639221,-9.087302856,0.301173706,9.412352451
39.16545708,-2.510429535,-9.125174103,0.580492859,9.48198454
39.17550708,-2.548151093,-9.150770874,0.796643372,9.532277915
39.18555708,-2.579436035,-9.238787842,0.952169952,9.639259238
39.19560808,-2.628234558,-9.325158234,0.999321899,9.739858173
39.20565808,-2.633623352,-9.403146057,0.957259369,9.811802751
39.21570808,-2.653232574,-9.439819794,0.8307724,9.84073288
39.22575808,-2.648143158,-9.468560028,0.710422668,9.857534761
39.23580829,-2.614912262,-9.403146057,0.638422394,9.780823333
39.24585929,-2.532134399,-9.290879517,0.546064453,9.645223336
39.25590929,-2.409988403,-9.145531769,0.45280838,9.468570688
39.26595929,-2.286794586,-9.040150909,0.319286041,9.33036449
39.27600929,-2.168390808,-8.985514526,0.146994324,9.244619913
39.28606029,-2.027683411,-8.986861725,0,9.212772855
39.29611029,-1.885628815,-9.003327484,-0.121397552,9.199469505
39.30616029,-1.852846985,-9.121132507,-0.327967987,9.313198332
39.31621029,-1.9282901,-9.350006561,-0.505349121,9.560141377
39.32626129,-2.140399017,-9.541608124,-0.625848541,9.798738691
39.33631129,-2.389780426,-9.570198669,-0.813558197,9.897556769
39.34636129,-2.746039581,-9.564061432,-1.004411316,10.00104227
39.35641129,-3.397335205,-9.587562561,-1.048120422,10.22554638
39.36646129,-4.142635345,-9.489516449,-0.791703644,10.38456281
39.37651229,-4.68390976,-9.319470062,-0.3954776,10.43781277
39.38656229,-4.887785797,-9.182205505,-0.0490979,10.4021997
39.39661229,-4.975802765,-9.107361145,0.215701447,10.38022964
39.40666229,-5.097649384,-9.121282196,0.40954834,10.45712905
39.41671229,-5.245841217,-9.153764648,0.520317993,10.56319024
39.42676329,-5.309009857,-9.122479706,0.450263672,10.56446681
39.43681329,-5.302573242,-9.102720795,0.111518097,10.53514334
39.44686329,-5.207520905,-9.137448578,-0.247435455,10.52009814
39.45691329,-4.888384552,-9.147477722,-0.71147049,10.39609746
39.46696429,-4.41821228,-9.026379547,-1.25663681,10.12794469
39.47701429,-4.051325226,-8.826994171,-1.696122894,9.859304999
39.48706429,-3.915707245,-8.816965027,-2.05821991,9.86447691
39.49711429,-4.106260986,-9.023385773,-2.405946808,10.20154156
39.50716429,-4.52000061,-9.256002045,-2.523751831,10.60534312
39.51721529,-4.837490387,-9.237141266,-2.468067627,10.71529047
39.52726529,-5.099894714,-9.203760681,-2.133213959,10.73632798
39.53731529,-5.628295898,-9.499545593,-1.501976624,11.14338436
39.54736529,-6.313271484,-10.09021729,-0.794398041,11.92899618
39.55741529,-6.944209442,-10.62610291,-0.200433197,12.69552209
39.56746629,-7.281757507,-10.99972595,0.099542999,13.19196241
39.57751629,-7.122788086,-11.17396362,-0.086370392,13.25137853
39.58756629,-6.27405304,-11.12037506,-1.572030945,12.86459344
39.59761629,-4.917124786,-10.98251175,-5.253774719,13.12995923
39.60766729,-3.119962006,-10.97622482,-9.864786072,15.08395434
39.61771729,-2.541265411,-11.68051025,-8.976533203,14.94892966
39.62776729,-2.806064758,-12.81021103,-5.212310944,14.11182807
39.63781729,-2.184706879,-13.65131195,-2.977757721,14.14207563
39.64786729,-0.899479523,-14.14723068,-1.739233246,14.28209129
39.65791829,0.476608887,-14.42205917,-1.008303223,14.46511743
39.66796829,1.245110779,-14.66036362,-0.831670532,14.73662913
39.67801829,1.295855255,-14.81873428,-0.316891022,14.87866078
39.68806829,0.767005005,-14.36876999,0.980012054,14.42256119
39.69811929,0.248483276,-13.63798965,2.148931274,13.80849055
39.70816929,0.180374908,-12.3407872,3.432062988,12.81041062
39.71821929,-0.100141754,-10.62011536,3.125650177,11.07097862
39.72826929,-1.021026764,-9.61929657,1.419049072,9.776863629
39.73831929,-1.899699554,-8.858279114,0.156125336,9.061034288
39.74837029,-2.263742523,-8.093070374,-0.381556549,8.412366117
39.75842029,-2.81175293,-7.655380554,-0.272283783,8.15995983
39.76847029,-3.323538666,-7.169041901,0.131875763,7.903066636
39.77852029,-3.941154327,-6.539151764,0.823138275,7.67924214
39.78857129,-4.484823761,-6.038592682,1.036444702,7.592921925
39.79862129,-4.721631317,-5.726042633,0.295784912,7.427573981
39.80867129,-5.021757202,-5.466183014,-0.705932007,7.456241824
39.81872129,-5.384452972,-5.194198608,-1.295106812,7.592715894
39.82877229,-5.435496826,-5.182971954,-1.263821869,7.616105944
39.83882229,-5.301076355,-5.393134918,-0.802181854,7.604657158
39.84887229,-4.851112061,-5.66317337,-0.992136841,7.522576444
39.85892229,-4.014950867,-5.99907486,-1.327589264,7.339701825
39.86897229,-3.43655365,-6.277346191,-1.288969574,7.271617341
39.87902329,-3.164120178,-6.625522156,-1.183439026,7.437051046
39.88907329,-2.532433777,-6.910230103,-1.444945221,7.500157838
39.89912329,-1.390608215,-6.941215668,-1.950444031,7.34292163
39.90917329,-0.329464874,-6.8531987,-2.26299408,7.224681427
39.91922429,0.210462341,-6.807393951,-2.280357971,7.182265609
39.92927429,0.475112,-6.814129944,-1.941313019,7.101182616
39.93932429,0.620010681,-6.772965546,-1.605261841,6.988157204
39.94937429,0.732127533,-6.75724823,-1.291214905,6.91835604
39.95942429,0.84244812,-6.790778503,-0.963246918,6.91029928
39.96947529,0.895288239,-6.850504303,-0.682430878,6.94238159
39.97952529,0.781075745,-6.97953598,-0.591719513,7.047987926
39.98957529,0.446371765,-7.248227234,-0.673599243,7.293132504
39.99962529,-0.341140594,-7.76001297,-0.893342285,7.818710804
40.00967629,-1.791474609,-8.632398834,-1.549877014,8.95152555
40.01972629,-3.924089813,-9.698781281,-2.92641449,10.86410332
40.02977629,-6.94091629,-10.7654631,-5.901328125,14.10309145
40.03982629,-10.37372772,-11.74113419,-10.33870056,18.77117972
40.04987629,-12.76231064,-12.17702774,-11.95009964,21.30637132
40.05992729,-14.00697235,-11.94605804,-9.023535461,20.50189673
40.06997729,-14.3434726,-11.22036713,-5.769602051,19.10288335
40.08002729,-13.63679214,-10.15982254,-4.007765808,17.47129877
40.09007729,-12.30935257,-9.190438385,-3.19196228,15.68989935
40.10012829,-10.11955627,-8.400231628,-3.136727142,13.52066447
40.11017829,-8.309071198,-8.384514313,-2.998863831,12.17924171
40.12022829,-7.446864166,-9.552685089,-2.186353455,12.30811601
40.13027829,-6.856491852,-10.86036575,-0.810115356,12.86916127
40.14032829,-6.174210663,-11.62916702,0.544717255,13.17782683
40.15037929,-5.232818298,-11.96761322,1.277593231,13.12396274
40.16042929,-4.137695618,-12.23690323,1.589694214,13.01497036
40.17047929,-2.863096161,-12.78985336,1.380279694,13.17887858
40.18052929,-0.801583099,-13.46105759,-1.56903717,13.57587877
40.19058029,1.130449219,-12.86529648,-3.682342529,13.42957242
40.20063029,1.537003784,-10.92098969,-3.552861786,11.58676932
40.21068029,1.21337677,-9.01081192,-3.056643677,9.59218876
40.22073029,0.837957458,-7.737260284,-2.251468048,8.101634266
40.23078029,0.752634888,-6.911277924,-1.766027527,7.172940474
40.24083117,0.99692688,-6.270011444,-1.722767487,6.578361082
40.25088117,1.58430542,-5.803431702,-1.853595428,6.294891515
40.26093117,2.080523529,-5.735173645,-1.713935852,6.337063279
40.27098117,2.071542206,-6.106401672,-1.137035522,6.547692592
40.28103217,1.246607666,-6.877597961,-0.571062469,7.01295207
40.29108217,-0.151335297,-7.784262543,-0.119002533,7.786642878
40.30113217,-1.503623199,-8.51818634,0.332009583,8.656246971
40.31118217,-2.697390747,-9.304650879,0.727187805,9.715001128
40.32123217,-3.458857269,-10.0993483,1.229393463,10.74578698
40.33128317,-3.861070862,-10.68537964,1.858834534,11.51262229
40.34133317,-4.287683716,-11.06873245,2.34951416,12.10046638
40.35138317,-4.797673187,-11.30928223,2.469414825,12.53058427
40.36143317,-5.153183899,-11.37424713,2.102228394,12.66286564
40.37148417,-5.325625305,-11.22440872,1.143023071,12.4762229
40.38153417,-5.148842926,-10.72369995,-0.013022919,11.89573427
40.39158417,-4.836143188,-9.930200043,-0.699345703,11.0673501
40.40163417,-4.479584656,-9.105115814,-1.095422058,10.20635891
40.41168417,-4.208947449,-8.494086456,-1.525178375,9.601609887
40.42173517,-4.086202698,-8.063581696,-1.804347839,9.218138281
40.43178517,-3.861669617,-7.773035889,-1.774859161,8.859046461
40.44183517,-3.555705872,-7.592511292,-1.659748535,8.546580436
40.45188517,-3.251987457,-7.562723236,-1.65211441,8.396409184
